N;DELAY;THRESHOLD;BUF SIZE;KILLED DOCKER;REAL MPI KILLED;TIME;DEADLOCK;SEGFAULT;ABORT;RIGHT RESULT;D;WR
41;4;15;21079675;0;0;4.412;False;False;False;True;False;False
26;4;19;32751216;0;0;4.288;False;False;False;True;False;False
47;3;14;18432906;5;2;6.367;False;False;False;True;False;False
47;2;14;18423028;3;47;4.398;False;True;True;True;False;False
21;2;21;40183608;5;21;5.243;False;False;True;True;False;False
46;3;14;18810600;4;2;5.786;False;False;False;True;False;False
60;3;12;14507953;6;30;6.897;False;False;True;True;False;False
63;4;12;13839179;0;0;4.408;False;False;False;True;False;False
13;2;27;46533445;5;3;4.812;False;False;True;True;False;False
64;2;12;13603289;3;36;4.651;False;False;True;True;False;False
57;4;13;15259127;0;0;4.407;False;False;False;True;False;False
40;4;15;21570886;0;0;4.329;False;False;False;True;False;False
32;4;17;26789799;0;0;4.319;False;False;False;True;False;False
22;4;21;38440935;0;0;4.245;False;False;False;True;False;False
49;3;14;17680895;14;0;11.065;False;False;False;True;False;False
24;4;20;35384194;0;0;4.289;False;False;False;True;False;False
51;4;14;17023394;0;0;4.287;False;False;False;True;False;False
23;3;20;36845596;4;0;5.575;False;False;False;True;False;False
61;4;12;14270526;0;0;4.22;False;False;False;True;False;False
4;2;50;88400004;3;3;4.025;False;False;True;True;False;False
17;4;24;49116784;0;0;4.223;False;False;False;True;False;False
64;3;12;13631470;8;2;8.654;False;False;False;True;False;False
47;3;14;18441299;7;34;7.214;False;False;True;True;False;False
18;4;23;46526930;0;0;4.323;False;False;False;True;False;False
43;4;15;20116179;0;0;4.348;False;False;False;True;False;False
23;3;20;36847494;3;1;5.118;False;False;False;True;False;False
11;2;30;52028001;3;11;4.107;False;False;True;True;False;False
21;4;21;40206542;0;0;4.325;False;False;False;True;False;False
50;3;14;17336503;4;1;5.892;False;True;False;True;False;False
63;2;12;13844434;7;6;6.591;False;False;True;True;False;False
50;2;14;17353583;9;2;7.724;False;False;False;True;False;False
24;4;20;35362193;9;0;9.563;False;False;False;True;False;False
53;3;13;16397444;7;0;6.614;False;False;False;True;False;False
